t,pwr
109.4,450.58000000000004
109.5,450.58000000000004
109.6,450.58000000000004
109.7,450.58000000000004
109.8,450.58000000000004
109.9,450.58000000000004
110.0,450.58000000000004
110.1,450.58000000000004
110.2,450.58000000000004
110.3,450.58000000000004
110.4,450.58000000000004
110.5,450.58000000000004
110.6,450.58000000000004
110.7,450.58000000000004
110.8,450.7914851485176
110.9,453.60849999999743
111.0,464.94749999999465
111.1,476.0071999999978
111.2,489.2539999999901
111.3,529.5564000000273
111.4,544.0230999999981
111.5,552.2317821782142
111.6,558.843
111.7,553.1519999999972
111.8,565.25
111.9,582.059
112.0,635.9430000000023
112.1,625.891
112.2,616.137524752477
112.3,607.7283999999984
112.4,599.560499999996
112.5,591.0834000000019
112.6,665.4576999999965
112.7,655.462400000001
112.8,695.8579999999978
112.9,686.1334930693065
113.0,677.1649267326898
113.1,668.0907999999959
113.2,658.5995999999966
113.3,645.9051999999925
113.4,629.4879999999952
113.5,611.9836000000288
113.6,603.4432000000343
113.7,674.3551485148575
113.8,693.2846999999981
113.9,690.6178999999995
114.0,689.351300000007
114.1,684.837699999996
114.2,679.2640999999993
114.3,677.8163999999983
114.4,675.5312356435649
114.5,676.0501089108902
114.6,677.9157999999845
114.7,660.2847999999719
114.8,679.2765999999947
114.9,673.5095999999971
115.0,670.0301999999971
115.1,672.1576000000011
115.2,672.6127722772484
115.3,658.1305000000009
115.4,659.0115000000022
115.5,661.1899999999987
115.6,661.5734999999845
115.7,647.2309999999993
115.8,648.0975000000063
115.9,653.7675000000081
116.0,661.6294059405872
116.1,667.4915999999976
116.2,665.5720000000009
116.3,665.410000000024
116.4,683.3972000000003
116.5,682.9740000000027
116.6,679.9931999999937
116.7,675.0436000000052
116.8,669.4099999999936
116.9,664.4466000000025
117.0,660.6696000000026
117.1,656.9514999999925
117.2,652.0672000000019
117.3,649.3332999999972
117.4,647.3755000000028
117.5,643.2270297029734
117.6,639.1270000000019
117.7,634.9976000000014
117.8,631.9211999999983
117.9,630.7642000000053
118.0,619.167000000001
118.1,616.8334000000052
118.2,605.5434693069349
118.3,596.2288999999836
118.4,588.1257000000016
118.5,580.6939000000019
118.6,573.0896000000016
118.7,566.7286999999861
118.8,627.0353000000092
118.9,631.5196
119.0,631.5157425742566
119.1,635.0899999999999
119.2,639.5400000000001
119.3,648.36
119.4,654.99
119.5,662.2900000000001
119.6,668.23
119.7,675.11
119.8,679.94
119.9,662.7221782178179
120.0,664.4408999999961
120.1,660.5098999999991
120.2,655.2328999999988
120.3,647.0916999999979
120.4,633.852899999997
120.5,620.1669000000277
120.6,604.2790999999963
120.7,585.545247524744
120.8,642.5294000000293
120.9,664.8092000000098
121.0,672.6487999999866
121.1,665.3715999999965
121.2,662.4955999999987
121.3,661.4109999999995
121.4,658.1103960396017
121.5,658.1360999999998
121.6,659.7211000000011
121.7,659.3626000000007
121.8,648.0979999999921
121.9,647.5268999999998
122.0,654.6009999999889
122.1,658.9304950495087
122.2,663.4103999999943
122.3,666.5084000000028
122.4,666.5051999999998
122.5,665.7032000000011
122.6,662.8667999999974
122.7,661.7516000000013
122.8,663.0828000000013
122.9,666.76138613861
123.0,667.9569999999989
123.1,669.1500000000013
123.2,670.5304999999986
123.3,669.6119999999988
123.4,667.0805000000028
123.5,667.6909999999991
123.6,671.3795049505003
123.7,663.9678000000063
123.8,666.5538000000045
123.9,669.3819999999978
124.0,673.1125999999966
124.1,671.1121999999967
124.2,664.1550000000057
124.3,654.4677009900878
124.4,650.982910891091
124.5,643.4323000000054
124.6,631.3480000000064
124.7,615.460500000011
124.8,679.4207000001114
124.9,693.9640999999946
125.0,676.7689000000131
125.1,668.5877227722793
125.2,659.0116000000045
125.3,650.8791999999855
125.4,640.7180000000028
125.5,621.2324000000092
125.6,606.9876000000037
125.7,594.3532000000057
125.8,584.2327999999819
125.9,655.14534653465
126.0,686.8755999999938
126.1,686.6264000000001
126.2,679.8626000000016
126.3,679.4384
126.4,676.2659000000008
126.5,676.3048999999999
126.6,680.4304950495059
126.7,684.399
126.8,685.4470000000002
126.9,669.797
127.0,662.866
127.1,677.5810000000038
127.2,678.452
127.3,680.8800000000007
127.4,684.6708910891097
127.5,669.8454000000308
127.6,667.96
127.7,665.6548999999994
127.8,662.1036999999983
127.9,661.4596999999999
128.0,635.8069000000517
128.1,631.9724999999999
128.2,630.1628712871278
128.3,626.2075999999969
128.4,619.865599999997
128.5,614.485200000008
128.6,625.1768000000059
128.7,620.894399999997
128.8,617.1343999999976
128.9,612.8683683168289
129.0,609.2462613861433
129.1,609.6513000000007
129.2,608.1357000000024
129.3,606.480599999999
129.4,605.8349999999997
129.5,606.2223999999994
129.6,608.1953000000015
129.7,611.4259405940558
129.8,615.3572000000037
129.9,618.2850000000025
130.0,622.1529999999957
130.1,621.3955999999986
130.2,626.6323999999934
130.3,628.8186000000014
130.4,627.3873999999983
130.5,623.5778217821817
130.6,617.766499999993
130.7,610.5345000000059
130.8,602.4244999999906
130.9,594.0670000000067
131.0,585.0665000000104
131.1,650.0510000000887
131.2,671.2443168316767
131.3,676.070800000005
131.4,681.9251999999965
131.5,687.3567999999952
