t,pwr
110.9,365.90099999999995
111.0,365.46227722772267
111.1,365.57019999999966
111.2,365.59000000000003
111.3,355.9423999999975
111.4,354.65209999999996
111.5,355.3342000000002
111.6,354.65460000000155
111.7,354.31969999999995
111.8,354.2188
111.9,354.21000000000004
112.0,354.36840000000007
112.1,354.3284000000001
112.2,354.39040000000006
112.3,353.97759999999977
112.4,354.0168000000001
112.5,354.28520000000015
112.6,354.41679999999985
112.7,354.14839999999987
112.8,354.11
112.9,354.11
113.0,353.8315999999998
113.1,353.69430000000017
113.2,353.7757000000001
113.3,354.0683999999996
113.4,353.90119999999985
113.5,353.80039999999997
113.6,353.69430000000017
113.7,353.8453000000002
113.8,353.7752475247526
113.9,353.94920000000025
114.0,353.8165999999998
114.1,353.79
114.2,353.76419999999996
114.3,353.6912000000001
114.4,353.7746000000001
114.5,354.0394000000002
114.6,353.83060000000035
114.7,354.0394000000003
114.8,353.90118811881206
114.9,353.87
115.0,353.84450000000004
115.1,353.7040000000002
115.2,354.02000000000044
115.3,353.83350000000024
115.4,353.58599999999973
115.5,353.7539999999998
115.6,353.85799999999995
115.7,353.6680198019799
115.8,353.8063999999999
115.9,353.5963999999996
116.0,353.9951999999997
116.1,353.79440000000034
116.2,353.6895999999999
116.3,353.77239999999995
116.4,353.7648
116.5,353.80199999999996
116.6,353.8349504950495
116.7,353.30050000000017
116.8,353.5551999999997
116.9,353.6715000000001
117.0,353.6385
117.1,353.87069999999983
117.2,353.7623000000001
117.3,353.64700000000005
117.4,353.3228999999994
117.5,353.20280396039607
117.6,353.1571287128713
117.7,353.78139999999996
117.8,353.68220000000014
117.9,353.63
118.0,353.8104
118.1,353.47280000000023
118.2,353.7016
118.3,353.7454
118.4,353.58419999999967
118.5,353.6961386138614
118.6,353.5842
118.7,353.6148
118.8,353.5409
118.9,353.32559999999995
119.0,353.5634999999999
119.1,353.63
119.2,353.20069999999987
119.3,353.2458
119.4,353.5606930693071
119.5,353.35
119.6,353.368
119.7,353.2299999999999
119.8,353.246
119.9,353.20399999999995
120.0,353.39
120.1,353.18399999999997
120.2,353.2320000000001
120.3,353.5537029702971
120.4,353.63
120.5,353.2112999999999
120.6,353.2579999999997
120.7,353.3316
120.8,353.48220000000003
120.9,353.37779999999987
121.0,353.2215
121.1,353.19
121.2,353.2216
121.3,353.25346534653465
121.4,353.46280000000024
121.5,353.41859999999997
121.6,353.5147999999998
121.7,353.3549999999999
121.8,353.37020000000007
121.9,353.2339999999998
122.0,353.63460000000026
